stop_id,stop_name,stop_lat,stop_lon,stop_timezone
18956,Via Vincenzo Padula - Corigliano Calabro,39.288472,16.315334,Europe/Rome
19349,Corso Umberto - Trenta,39.283619,16.321535,Europe/Rome
16443,"Via delle Ginestre, 13 - Casole Bruzio",39.281920,16.327205,Europe/Rome
19485,"Via San Martino, 98 - Casole Bruzio",39.284609,16.329163,Europe/Rome
19352,Corso Umberto - Trenta,39.283556,16.321611,Europe/Rome
18959,Via Vincenzo Padula - Corigliano Calabro,39.288419,16.315297,Europe/Rome
16906,"Via Antonio de Curtis, 30 - Trenta",39.285552,16.291700,Europe/Rome
17594,"Via Carlo d'Aquino, 34 - Cosenza",39.289489,16.263424,Europe/Rome
19311,Strada Statale 19 delle Calabrie - Cosenza,39.272089,16.269093,Europe/Rome
17714,"Strada Provinciale 244 Lago Arvo, 81 - Cosenza",39.250278,16.292803,Europe/Rome
17716,"Strada Provinciale 244 Lago Arvo, 113 - Cosenza",39.246091,16.302700,Europe/Rome
16246,"Strada Provinciale 244 Lago Arvo, 4 - Aprigliano",39.238630,16.330540,Europe/Rome
16240,"Largo Girone, 1 - Aprigliano",39.238750,16.344376,Europe/Rome
16244,"Via Giovanbattista Calvelli, 4 - Aprigliano",39.239844,16.340209,Europe/Rome
16242,"Strada Provinciale 217, 18 - Aprigliano",39.245747,16.338342,Europe/Rome
18840,Strada Provinciale 244 Lago Arvo - Aprigliano,39.242600,16.341526,Europe/Rome
18401,"Via Zumbini, 33 - Pietrafitta",39.260429,16.336857,Europe/Rome
18906,"Strada Provinciale 217, 44-71 - Cosenza",39.264686,16.299305,Europe/Rome
18907,"Strada Provinciale 217, 44-71 - Cosenza",39.264651,16.299402,Europe/Rome
18404,"Via Zumbini, 27 - Pietrafitta",39.260420,16.336558,Europe/Rome
16243,"Strada Provinciale 217, 18 - Aprigliano",39.245701,16.338267,Europe/Rome
18841,Strada Provinciale 244 Lago Arvo - Aprigliano,39.242671,16.341673,Europe/Rome
16245,"Strada Provinciale 244 Lago Arvo, 48 - Aprigliano",39.239958,16.340010,Europe/Rome
16241,Strada Provinciale 244 Lago Arvo - Aprigliano,39.238944,16.343953,Europe/Rome
16247,"Strada Provinciale 244 Lago Arvo, 4 - Aprigliano",39.238863,16.330601,Europe/Rome
17717,"Strada Provinciale 244 Lago Arvo, 113 - Cosenza",39.246183,16.302560,Europe/Rome
17715,"Strada Provinciale 244 Lago Arvo, 88 - Cosenza",39.250121,16.292836,Europe/Rome
19314,Strada Statale 19 delle Calabrie - Cosenza,39.272659,16.268341,Europe/Rome
18613,"Piazza Michele Bianchi, 3 - Rogliano",39.178669,16.323281,Europe/Rome
16727,"Strada Statale 19 delle Calabrie, 25 - Santo Stefano Di Rogliano",39.191358,16.317733,Europe/Rome
18908,"Via Fratelli Cervi Sette, 1 - Rogliano",39.194775,16.324633,Europe/Rome
18075,"Piazza Italia, 2 - Mangone",39.203020,16.334727,Europe/Rome
17258,"Strada Provinciale 76, 2A - Cellara",39.217838,16.332540,Europe/Rome
17765,"Via Roma, 32 - Figline Vegliaturo",39.225929,16.329886,Europe/Rome
18369,"Viale della Repubblica, 36 - Piane Crati",39.233178,16.322507,Europe/Rome
17768,"Via Roma, 32 - Figline Vegliaturo",39.225933,16.329916,Europe/Rome
17261,"Strada Provinciale 76, 2A - Cellara",39.217846,16.332523,Europe/Rome
18078,Strada Provinciale 74 - Mangone,39.202971,16.334670,Europe/Rome
18911,"Strada Provinciale 74, 4 - Rogliano",39.194752,16.324428,Europe/Rome
16730,"Strada Statale 19 delle Calabrie, 16 - Santo Stefano Di Rogliano",39.192331,16.317523,Europe/Rome
18614,"Piazza Michele Bianchi, 15 - Rogliano",39.178638,16.323295,Europe/Rome
16941,"Via Guglielmo Marconi, 28 - Scigliano",39.126853,16.305325,Europe/Rome
16535,"Via Lupia, 2H - Scigliano",39.129064,16.299045,Europe/Rome
18035,Via Sant'Antonio - Scigliano,39.127213,16.292745,Europe/Rome
19015,"Via Guglielmo Marconi, 134 - Scigliano",39.124967,16.302424,Europe/Rome
17866,"Via Monserrato, 12 - Scigliano",39.130899,16.310721,Europe/Rome
16217,"Strada Provinciale 66, 12 - Scigliano",39.130987,16.338037,Europe/Rome
17014,"Via Roma, 1 - Carpanzano",39.147909,16.306932,Europe/Rome
16435,Strada Statale 108bis - Colosimi,39.114920,16.380685,Europe/Rome
18115,"Strada Statale 19 delle Calabrie, 12 - Marzi",39.170849,16.306824,Europe/Rome
18607,"Piazza Michele Bianchi, 15 - Rogliano",39.178599,16.323320,Europe/Rome
18608,"Strada Provinciale 242, 18 - Rogliano",39.178622,16.323392,Europe/Rome
18116,"Strada Statale 19 delle Calabrie, 12 - Marzi",39.170849,16.306824,Europe/Rome
16436,Strada Statale 108bis - Colosimi,39.114860,16.380805,Europe/Rome
17015,"Via Roma, 1 - Carpanzano",39.147921,16.307026,Europe/Rome
16218,"Strada Provinciale 66, 12 - Scigliano",39.131093,16.338017,Europe/Rome
17867,"Via Monserrato, 12 - Scigliano",39.130947,16.310883,Europe/Rome
19016,"Via Guglielmo Marconi, 134 - Scigliano",39.124946,16.302266,Europe/Rome
16536,"Via Lupia, 48 - Scigliano",39.127568,16.296319,Europe/Rome
18036,Via Sant'Antonio - Scigliano,39.127274,16.292874,Europe/Rome
16942,"Via Guglielmo Marconi, 24 - Scigliano",39.126883,16.305499,Europe/Rome
18200,"Via dello Stadio, 7 - Motta Santa Lucia",39.091927,16.295796,Europe/Rome
18322,"Piazza del Popolo, 18 - Pedivigliano",39.110984,16.305201,Europe/Rome
18439,"Corso Umberto I, 2 - Pedivigliano",39.109126,16.297562,Europe/Rome
19361,"Via Guglielmo Marconi, 86 - Scigliano",39.127910,16.303846,Europe/Rome
18397,"Strada Statale 19 delle Calabrie, 12 - Mangone",39.200042,16.313938,Europe/Rome
19362,"Via Guglielmo Marconi, 15 - Scigliano",39.127837,16.304016,Europe/Rome
18442,"Corso Umberto I, 2 - Pedivigliano",39.109154,16.297576,Europe/Rome
18327,"Via Roma, 5 - Pedivigliano",39.110960,16.305294,Europe/Rome
18203,"Via dello Stadio, 7 - Motta Santa Lucia",39.092018,16.295747,Europe/Rome
17949,Strada Statale 616 - Altilia,39.102304,16.247821,Europe/Rome
17356,"Via Garibaldi, 125 - Conflenti",39.072309,16.283918,Europe/Rome
16630,Strada Provinciale 64 - Pedivigliano,39.110273,16.300174,Europe/Rome
17333,"Strada Statale 108bis, 15 - Colosimi",39.121128,16.395964,Europe/Rome
16871,"Strada Statale 108bis, 23 - Colosimi",39.123129,16.394574,Europe/Rome
16629,Strada Provinciale 64 - Pedivigliano,39.110367,16.300288,Europe/Rome
16872,"Strada Statale 108bis, 23 - Colosimi",39.123060,16.394478,Europe/Rome
17343,"Strada Statale 108bis, 9 - Colosimi",39.121173,16.395959,Europe/Rome
16306,"Via Provinciale, 26 - Bianchi",39.100629,16.410744,Europe/Rome
18784,Strada Provinciale 95 - San Mango D'Aquino,39.062222,16.175278,Europe/Rome
18782,"Via G. Pepe, 12 - San Mango D'Aquino",39.063132,16.194459,Europe/Rome
17210,Via Carlo Pisacane - Catanzaro,38.831957,16.640960,Europe/Rome
17216,"Via Nazionale, 6 - Catanzaro",38.822080,16.612415,Europe/Rome
19583,"Piazza Montegrappa, 45 - Catanzaro",38.914440,16.584360,Europe/Rome
18920,"Via Sandro Pertini, 1 - Caraffa Di Catanzaro",38.898200,16.533150,Europe/Rome
16315,"Strada Statale 280, 15 - Settingiano",38.905182,16.508578,Europe/Rome
18785,Strada Provinciale 95 - San Mango D'Aquino,39.062137,16.176156,Europe/Rome
16316,"Strada Statale 280, 451 - Settingiano",38.905211,16.508744,Europe/Rome
18921,"Via Sandro Pertini, 1 - Caraffa Di Catanzaro",38.898092,16.533117,Europe/Rome
17205,"Via Nazionale, 6 - Catanzaro",38.821448,16.611347,Europe/Rome
17211,Via Carlo Pisacane - Catanzaro,38.831892,16.640758,Europe/Rome
19204,"Via Pomponio Leto, 1a - Cosenza",39.307670,16.245545,Europe/Rome
18737,"Viale della Repubblica, 45 - San Giovanni In Fiore",39.256905,16.693118,Europe/Rome
18729,Via Crotone - San Giovanni In Fiore,39.266928,16.707412,Europe/Rome
18731,"Via Giacomo Matteotti, 56 - San Giovanni In Fiore",39.253593,16.698166,Europe/Rome
16947,"Strada Provinciale 256, 107 - Spezzano Della Sila",39.339988,16.446769,Europe/Rome
19576,"Corso Europa, 7 - Spezzano Della Sila",39.297340,16.343440,Europe/Rome
19577,"Strada Statale 107 Silana Crotonese, 44 - Spezzano Della Sila",39.303200,16.340120,Europe/Rome
19578,Strada Statale 107 Silana Crotonese - Celico,39.309250,16.339740,Europe/Rome
19579,"Strada Statale 107 Silana Crotonese, 144 - Spezzano Della Sila",39.302083,16.340476,Europe/Rome
18732,"Via Giacomo Matteotti, 56 - San Giovanni In Fiore",39.253607,16.698115,Europe/Rome
18730,"Via Crotone, 3 - San Giovanni In Fiore",39.266956,16.707134,Europe/Rome
17634,"Piazza Dei Briganti, 36 - Spezzano Della Sila",39.327587,16.481288,Europe/Rome
16960,"Strada Statale 177, 45 - Spezzano Della Sila",39.364710,16.491727,Europe/Rome
19580,"Strada Statale 177, 33 - Spezzano della Sila",39.341210,16.451450,Europe/Rome
18155,"Strada Provinciale 256, 4 - Spezzano Della Sila",39.340823,16.423990,Europe/Rome
16961,"Strada Statale 177, 45 - Spezzano Della Sila",39.364738,16.491676,Europe/Rome
17635,"Piazza Dei Briganti, 36 - Spezzano Della Sila",39.327577,16.481284,Europe/Rome
16981,Strada Provinciale 216 - Aprigliano,39.199186,16.562282,Europe/Rome
18183,Strada Provinciale 216 - Aprigliano,39.198910,16.589282,Europe/Rome
18182,Strada Provinciale 216 - Aprigliano,39.198868,16.589121,Europe/Rome
16980,Strada Provinciale 216 - Aprigliano,39.199230,16.562043,Europe/Rome
16493,Strada Provinciale 216 - Aprigliano,39.187715,16.464315,Europe/Rome
18516,Strada Statale 108bis - Aprigliano,39.175815,16.471434,Europe/Rome
16643,Strada Statale 108bis - Aprigliano,39.178562,16.483618,Europe/Rome
18615,"Via Alcide De Gasperi, 2 - Rogliano",39.182408,16.322663,Europe/Rome
16885,Strada Statale  179 - Parenti,39.161441,16.492257,Europe/Rome
18302,Strada Provinciale 242 - Parenti,39.159540,16.410117,Europe/Rome
18298,"Via Strada B, 111 - Parenti",39.161994,16.413468,Europe/Rome
19341,Strada Statale  179 - Aprigliano,39.179643,16.567762,Europe/Rome
19339,Strada Provinciale 243 - Aprigliano,39.171899,16.544414,Europe/Rome
18300,Strada Provinciale 242 - Parenti,39.159102,16.411688,Europe/Rome
18301,Strada Provinciale 242 - Parenti,39.159116,16.411568,Europe/Rome
18299,"Via Strada B, 109 - Parenti",39.162041,16.413238,Europe/Rome
16886,"Strada Statale  179, 92 - Parenti",39.161524,16.494253,Europe/Rome
19340,Strada Provinciale 243 - Aprigliano,39.172169,16.544473,Europe/Rome
19342,Strada Statale  179 - Aprigliano,39.178052,16.566924,Europe/Rome
16494,Strada Statale 108bis - Aprigliano,39.187668,16.464256,Europe/Rome
17290,"Via Suor Brigida Postorino, 27 - Chiaravalle",38.680532,16.407537,Europe/Rome
17276,Contrada Foresta - Chiaravalle,38.682965,16.406750,Europe/Rome
18423,"Strada Provinciale 171/2, 27 - Chiaravalle",38.691503,16.402030,Europe/Rome
18855,"Strada Provinciale 171/2, 1 - Cenadi",38.710440,16.407087,Europe/Rome
16399,Strada Provinciale 171/2 - Cenadi,38.719403,16.421860,Europe/Rome
17263,"Corso Umberto I, 69-89 - Cenadi",38.719355,16.415728,Europe/Rome
18230,"Via Duca degli Abruzzi, 1 - Olivadi",38.724905,16.424182,Europe/Rome
18353,"Via Colonnello Giorla, 68 - Petrizzi",38.704795,16.471987,Europe/Rome
17266,"Strada Provinciale 171/2, 34 - Centrache",38.729620,16.429183,Europe/Rome
18013,Strada Statale  182 - Satriano,38.677378,16.546163,Europe/Rome
18354,"Strada Senza Nome 1, 9 - Petrizzi",38.702413,16.471772,Europe/Rome
18231,"Via Risorgimento, 8 - Olivadi",38.724803,16.424050,Europe/Rome
17264,"Corso Umberto I, 69-89 - Cenadi",38.719310,16.415737,Europe/Rome
16400,Strada Provinciale 171/2 - Cenadi,38.719687,16.421722,Europe/Rome
18856,"Via Dante Alighieri, 199 - Cenadi",38.710587,16.407243,Europe/Rome
18426,"Strada Provinciale 171/2, 27 - Chiaravalle",38.691417,16.402000,Europe/Rome
17277,Contrada Foresta - Chiaravalle,38.683088,16.406635,Europe/Rome
17267,"Via Indipendenza, 1311 - Centrache",38.729592,16.429392,Europe/Rome
18014,Strada Statale  182 - Satriano,38.677317,16.546225,Europe/Rome
18818,"Via Antonio Gramsci, 272 - San Pietro Apostolo",39.003640,16.462793,Europe/Rome
18814,"Via Indipendenza, 98 - San Pietro Apostolo",39.003626,16.465633,Europe/Rome
18812,"Via Giuseppe Garibaldi, 132 - San Pietro Apostolo",39.005164,16.469461,Europe/Rome
16753,"Via Giuseppe Garibaldi, 182 - San Pietro Apostolo",39.004345,16.474450,Europe/Rome
18820,Strada Provinciale 38 - San Pietro Apostolo,39.012748,16.474506,Europe/Rome
18821,Strada Provinciale 38 - San Pietro Apostolo,39.012734,16.474552,Europe/Rome
16754,"Via Giuseppe Garibaldi, 178 - San Pietro Apostolo",39.004687,16.474396,Europe/Rome
18813,"Via I Maggio, 143 - San Pietro Apostolo",39.005126,16.469388,Europe/Rome
18815,"Via P. Celli, 47-51 - San Pietro Apostolo",39.003546,16.465502,Europe/Rome
18819,"Via Antonio Gramsci, 503 - San Pietro Apostolo",39.003588,16.462779,Europe/Rome
17859,"Via Chianetta, 57-90 - Gimigliano",38.972326,16.530907,Europe/Rome
17849,"Via Chianetta, 72 - Gimigliano",38.973265,16.528936,Europe/Rome
17853,"Viale IV Novembre, 48-52 - Gimigliano",38.973010,16.535537,Europe/Rome
17864,"Via Canino Monsignore, 7 - Gimigliano",38.974774,16.527493,Europe/Rome
17855,"Via Risorgimento, 10 - Gimigliano",38.971029,16.526495,Europe/Rome
17857,"Via San Giorgio, 9 - Gimigliano",38.972556,16.538710,Europe/Rome
17865,"Via Canino Monsignore, 7 - Gimigliano",38.974762,16.527461,Europe/Rome
17858,"Via San Giorgio, 16 - Gimigliano",38.972631,16.538815,Europe/Rome
17854,"Viale IV Novembre, 107-123 - Gimigliano",38.973037,16.535440,Europe/Rome
17850,Strada Provinciale 40 - Gimigliano,38.973185,16.528866,Europe/Rome
17848,"Zona Santuario Madonna di Porto Scalo, 59 - Gimigliano",38.997716,16.520409,Europe/Rome
17852,"Via San Giorgio, 2 - Gimigliano",38.973519,16.535993,Europe/Rome
17856,"Via Risorgimento, 10 - Gimigliano",38.971079,16.526613,Europe/Rome
17270,"Viale della Stazione, 31 - Decollatura",39.043769,16.359640,Europe/Rome
17690,"Viale della Stazione, 70 - Decollatura",39.040303,16.361368,Europe/Rome
17694,"Piazza G. Perri, 1 - Decollatura",39.047150,16.356449,Europe/Rome
17696,Via Cianflone - Decollatura,39.052527,16.348096,Europe/Rome
17692,"Via Umberto I, 61 - Decollatura",39.050277,16.351666,Europe/Rome
18665,"Via Piano Cappuccio, 37 - Decollatura",39.053910,16.355301,Europe/Rome
16212,"Strada Provinciale 159/1, 59 - Decollatura",39.070033,16.356540,Europe/Rome
18001,"Strada Provinciale 159/1, 2 - Soveria Mannelli",39.080849,16.360810,Europe/Rome
19099,"Strada Statale 19 delle Calabrie, 169 - Soveria Mannelli",39.084559,16.370257,Europe/Rome
19097,"Strada Statale 19 delle Calabrie, 9 - Soveria Mannelli",39.082219,16.372198,Europe/Rome
16891,"Via Sandro Pertini, 4 - Pedivigliano",39.104372,16.364136,Europe/Rome
16357,Strada Statale 19 delle Calabrie - Pedivigliano,39.105438,16.382675,Europe/Rome
17334,Strada Provinciale 67 - Colosimi,39.118023,16.397248,Europe/Rome
16867,Strada Statale 616 - Colosimi,39.121451,16.336988,Europe/Rome
18440,"Corso Umberto I, 2 - Pedivigliano",39.109215,16.297678,Europe/Rome
18323,"Via del Lavoro, 4 - Pedivigliano",39.108107,16.304864,Europe/Rome
18324,"Via Duca Abruzzi, 79 - Pedivigliano",39.108064,16.304759,Europe/Rome
16358,Strada Statale 19 delle Calabrie - Pedivigliano,39.105554,16.382546,Europe/Rome
16892,"Via Sandro Pertini, 4 - Pedivigliano",39.104376,16.364187,Europe/Rome
19098,"Strada Statale 19 delle Calabrie, 9 - Soveria Mannelli",39.082206,16.372139,Europe/Rome
19100,"Strada Statale 19 delle Calabrie, 169 - Soveria Mannelli",39.084598,16.370181,Europe/Rome
18002,"Strada Provinciale 159/1, 2 - Soveria Mannelli",39.080907,16.360477,Europe/Rome
16213,"Strada Provinciale 159/1, 59 - Decollatura",39.069942,16.356486,Europe/Rome
17695,"Via Umberto I, 1 - Decollatura",39.047222,16.356388,Europe/Rome
17691,"Viale della Stazione, 68 - Decollatura",39.040277,16.361111,Europe/Rome
17271,"Viale della Stazione, 28-32 - Decollatura",39.043811,16.359501,Europe/Rome
18441,"Corso Umberto I, 2 - Pedivigliano",39.109150,16.297565,Europe/Rome
16868,Strada Statale 616 - Colosimi,39.121348,16.335052,Europe/Rome
17335,"Corso Vittorio Emanuele, 15 - Colosimi",39.118164,16.397386,Europe/Rome
18666,"Via Piano Cappuccio, 37 - Decollatura",39.053870,16.355279,Europe/Rome
17693,"Via Umberto I, 92 - Decollatura",39.050277,16.351388,Europe/Rome
17697,Via Cianflone - Decollatura,39.052487,16.348083,Europe/Rome
19021,"Strada Statale 19 delle Calabrie, 25 - Serrastretta",39.032992,16.434362,Europe/Rome
17299,Strada Statale 109 della Piccola Sila - Cicala,39.004050,16.505241,Europe/Rome
19017,"Strada Statale 19 delle Calabrie, 25 - Serrastretta",39.032899,16.433766,Europe/Rome
19019,"Via Giacomo Leopardi, 19 - Serrastretta",39.014007,16.417732,Europe/Rome
17069,Strada Statale 109 della Piccola Sila - Carlopoli,39.055367,16.437791,Europe/Rome
16597,"Via Risorgimento, 2 - Panettieri",39.058033,16.452097,Europe/Rome
18277,"Via Risorgimento, 39 - Panettieri",39.059333,16.453809,Europe/Rome
17005,"Piazza Salvatore Greco, 1 - Carlopoli",39.054956,16.454904,Europe/Rome
17003,"Via Bellavista, 103 - Carlopoli",39.051153,16.454609,Europe/Rome
17300,"Via Nazionale, 87 - Cicala",39.022519,16.487418,Europe/Rome
16789,Strada Statale 109 della Piccola Sila - Cicala,39.008836,16.502168,Europe/Rome
19020,"Via Giacomo Leopardi, 15 - Serrastretta",39.013815,16.418005,Europe/Rome
19018,"Strada Statale 19 delle Calabrie, 25 - Serrastretta",39.032840,16.433798,Europe/Rome
16790,Strada Statale 109 della Piccola Sila - Cicala,39.008906,16.501583,Europe/Rome
17301,"Via Nazionale, 17 - Cicala",39.022467,16.487373,Europe/Rome
17004,"Via Bellavista, 1341 - Carlopoli",39.051199,16.454570,Europe/Rome
18278,"Via Risorgimento, 39 - Panettieri",39.059335,16.453811,Europe/Rome
16598,"Via della Sila, 1 - Panettieri",39.057900,16.452065,Europe/Rome
17070,Strada Statale 109 della Piccola Sila - Carlopoli,39.055474,16.437896,Europe/Rome
17006,"Vico IV Vittorio Emanuele III, 10 - Carlopoli",39.054920,16.454913,Europe/Rome
17068,"Strada Statale 19 delle Calabrie, 9 - Carlopoli",39.040443,16.430987,Europe/Rome
16353,"Strada Provinciale 69, 247 - Bianchi",39.118106,16.410390,Europe/Rome
16429,"Via Provinciale, 87 - Bianchi",39.104843,16.415117,Europe/Rome
16401,"Via Provinciale, 117 - Bianchi",39.110173,16.419411,Europe/Rome
16427,"Via Provinciale, 147 - Bianchi",39.111230,16.421743,Europe/Rome
17336,"Strada Statale 108bis, 60 - Colosimi",39.119728,16.397675,Europe/Rome
17341,"Via Volponi, 45 - Colosimi",39.123184,16.394425,Europe/Rome
17342,"Strada Statale 108bis, 23 - Colosimi",39.123011,16.394485,Europe/Rome
17337,"Via Roma, 71-73 - Colosimi",39.119809,16.397733,Europe/Rome
16428,"Via Provinciale, 147 - Bianchi",39.111256,16.421630,Europe/Rome
16402,"Via Provinciale, 117 - Bianchi",39.110299,16.419466,Europe/Rome
16430,"Via Provinciale, 87 - Bianchi",39.104925,16.415152,Europe/Rome
16354,"Strada Provinciale 69, 247 - Bianchi",39.118106,16.410390,Europe/Rome
17536,"Strada Provinciale 40, 85 - Tiriolo",38.957696,16.534705,Europe/Rome
19315,"Piazza 4 Novembre, 5 - Tiriolo",38.950081,16.511421,Europe/Rome
19317,"Via Giovanni XXIII, 13-17 - Tiriolo",38.928718,16.492667,Europe/Rome
18520,"Via C. Levi, 266 - Tiriolo",38.901354,16.533480,Europe/Rome
17232,"Viale dei Bizantini, 87 - Catanzaro",38.898185,16.599105,Europe/Rome
17233,"Via della Stazione, 85 - Catanzaro",38.897953,16.599112,Europe/Rome
18521,"Via C. Levi, 266 - Tiriolo",38.901320,16.533523,Europe/Rome
19318,"Via Madre Teresa di Calcutta, 37 - Tiriolo",38.928751,16.492474,Europe/Rome
19316,Piazza 4 Novembre - Tiriolo,38.950077,16.511469,Europe/Rome
17537,"Strada Provinciale 40, 85 - Tiriolo",38.957686,16.534759,Europe/Rome
18816,"Via Francesco Sirianni Ciccotti, 1 - San Pietro Apostolo",39.003586,16.470391,Europe/Rome
17488,"Strada Statale 19 delle Calabrie, 11 - San Pietro Apostolo",38.991504,16.498675,Europe/Rome
17554,"Strada Statale 19 delle Calabrie, 35 - Tiriolo",38.964756,16.506025,Europe/Rome
17555,"Strada Statale 19 delle Calabrie, 35 - Tiriolo",38.964623,16.506180,Europe/Rome
17489,"Strada Statale 19 delle Calabrie, 11 - San Pietro Apostolo",38.991553,16.498567,Europe/Rome
18817,"Via Francesco Sirianni Ciccotti, 3 - San Pietro Apostolo",39.003605,16.470429,Europe/Rome
17175,"Viale Papa Pio X, 202 - Catanzaro",38.926315,16.581120,Europe/Rome
17173,"Via Ettore Vitale, 150-154 - Catanzaro",38.933102,16.580572,Europe/Rome
18330,"Strada Statale 109bis, 23 - Pentone",38.985573,16.582354,Europe/Rome
17783,"Strada Statale 109 della Piccola Sila, 47 - Fossato Serralta",38.997044,16.578048,Europe/Rome
18081,"Strada Statale 109 della Piccola Sila, 51 - Fossato Serralta",39.012328,16.578229,Europe/Rome
19074,"Via Cavour, 60-62 - Sorbo San Basile",39.020041,16.569512,Europe/Rome
19286,"Strada Statale 109 della Piccola Sila, 2 - Taverna",39.020986,16.582390,Europe/Rome
18703,"Strada Statale 109 della Piccola Sila, 23 - Albi",39.019144,16.593811,Europe/Rome
16221,"Via Dr. N. Corea, 20 - Albi",39.024267,16.597428,Europe/Rome
19551,"Via Antonino Greco, 76 - Magisano",39.018254,16.611790,Europe/Rome
18829,"Corso Domenico Olivo, 27 - Magisano",39.013846,16.612882,Europe/Rome
18045,"Traversa I Maurizio Giglio, 1 - Magisano",39.013685,16.627326,Europe/Rome
19560,"Strada Statale 109 della Piccola Sila, 15 - Zagarise",38.999733,16.660787,Europe/Rome
18046,Traversa II Maurizio Giglio - Magisano,39.013746,16.627277,Europe/Rome
18830,"Corso Domenico Olivo, 27 - Magisano",39.013894,16.612898,Europe/Rome
19552,"Via Antonino Greco, 74 - Magisano",39.018380,16.611860,Europe/Rome
16222,"Via Asmara, 24 - Albi",39.024319,16.597293,Europe/Rome
18704,"Via Nazionale, 21 - Albi",39.019123,16.593731,Europe/Rome
19287,"Piazza Poerio, 10 - Taverna",39.020916,16.582404,Europe/Rome
19075,"Via Cavour, 32 - Sorbo San Basile",39.019873,16.569573,Europe/Rome
18082,"Strada Statale 109 della Piccola Sila, 51 - Fossato Serralta",39.012379,16.578205,Europe/Rome
17784,"Strada Statale 109 della Piccola Sila, 47 - Fossato Serralta",38.996868,16.578158,Europe/Rome
17174,"Via Vitale Ettore, 192B - Catanzaro",38.933645,16.579928,Europe/Rome
17176,"Viale Papa Pio X, 202 - Catanzaro",38.926415,16.581288,Europe/Rome
18331,"Strada Statale 109bis, 23 - Pentone",38.985564,16.582342,Europe/Rome
17732,"Via Dottor Stefano Franzà¨, 9 - Fabrizia",38.494597,16.294747,Europe/Rome
17730,Strada Statale 501 - Fabrizia,38.504432,16.310705,Europe/Rome
18162,"Strada Statale 501, 14 - Mongiana",38.513625,16.318944,Europe/Rome
19004,"Strada Provinciale ex SS110, 8 - Serra San Bruno",38.581051,16.332817,Europe/Rome
17288,"Strada Statale  182, 25-33 - Chiaravalle",38.675545,16.407433,Europe/Rome
18424,"Strada Provinciale 171/2, 27 - Chiaravalle",38.691383,16.402133,Europe/Rome
18857,"Via Dante Alighieri, 199 - San Vito Sullo Ionio",38.710540,16.407210,Europe/Rome
18260,"Strada Provinciale SP 171/1, 42-48 - Palermiti",38.749407,16.453530,Europe/Rome
19145,"Via D. Assanti, 291 - Squillace",38.782878,16.520200,Europe/Rome
18944,"Strada Statale 106 Jonica, 40-54 - Squillace",38.781055,16.569627,Europe/Rome
17179,"Viale Cassiodoro, 113 - Catanzaro",38.870100,16.606733,Europe/Rome
17180,"Viale Cassiodoro, 88 - Catanzaro",38.869715,16.606580,Europe/Rome
18947,"Strada Statale 106 Jonica, 3 - Squillace",38.779327,16.567875,Europe/Rome
19146,"Corso Guglielmo Pepe, 94 - Squillace",38.780975,16.521322,Europe/Rome
18261,"Traversa II Via Generale Canistrà , 1 - Palermiti",38.749823,16.453002,Europe/Rome
18858,"Strada Provinciale 171/2, 1 - San Vito Sullo Ionio",38.710290,16.406848,Europe/Rome
18425,"Strada Provinciale 171/2, 27 - Chiaravalle",38.691442,16.402013,Europe/Rome
19005,"Strada Provinciale ex SS110, 8 - Serra San Bruno",38.581082,16.332764,Europe/Rome
18163,"Piazza San Rocco, 4 - Mongiana",38.513615,16.318972,Europe/Rome
17731,Strada Statale 501 - Fabrizia,38.504432,16.310705,Europe/Rome
17733,"Via Dottor Stefano Franzà¨, 9 - Fabrizia",38.494579,16.294761,Europe/Rome
19008,"Via Alfonso Scrivo, 72 - Serra San Bruno",38.577092,16.328915,Europe/Rome
16921,"Piazza del Popolo, 12 - Brognaturo",38.602751,16.339988,Europe/Rome
19110,Strada Statale 182 - Spadola,38.603852,16.336402,Europe/Rome
19064,"Strada Statale 110, 240 - Simbario",38.612766,16.336538,Europe/Rome
19467,"Corso Umberto I, 101 - Vallelonga",38.647092,16.295482,Europe/Rome
16976,"Strada Provinciale 47, 151 - Capistrano",38.692143,16.289482,Europe/Rome
18186,"Strada Provinciale 46, 58-70 - Monterosso Calabro",38.716638,16.290891,Europe/Rome
18187,"Strada Provinciale 46, 58-70 - Monterosso Calabro",38.716660,16.290867,Europe/Rome
16977,"Corso Dante Alighieri, 137 - Capistrano",38.692328,16.289568,Europe/Rome
19470,"Corso Umberto I, 101 - Vallelonga",38.647012,16.295475,Europe/Rome
19067,"Via Giuseppe Bertucci Ceraso, 234-240 - Simbario",38.612720,16.336437,Europe/Rome
19111,"Strada Statale,182 - Spadola",38.603906,16.336454,Europe/Rome
16922,"Piazza del Popolo, 12 - Brognaturo",38.602751,16.339988,Europe/Rome
19009,"Via Alfonso Scrivo, 72 - Serra San Bruno",38.577092,16.328915,Europe/Rome
17674,"Viale M. Vincenzina Frijia, 13 - Curinga",38.827817,16.318137,Europe/Rome
17672,"Piazza Immacolata, 1 - Curinga",38.825793,16.313523,Europe/Rome
18832,"Via P. Nenni, 1281 - San Pietro A Maida",38.845135,16.336282,Europe/Rome
18055,"Via Costiera, 34 - Maida",38.855617,16.365190,Europe/Rome
18053,"Vico V le Mura, 2 - Maida",38.859048,16.363672,Europe/Rome
17458,"Strada Provinciale 162/2, 17 - Maida",38.859513,16.365803,Europe/Rome
